---- Session started: Thu Feb 10 2022 13:49:56 GMT+0100 (Central European Standard Time) ----
id x y width height top right bottom left
I3Q5_T2 1717.703125 157.71875 40.40625 29 157.71875 1758.109375 186.71875 1717.703125
I3Q5_T3 1758.109375 157.71875 83.453125 29 157.71875 1841.5625 186.71875 1758.109375
I3Q5_T4 1841.5625 157.71875 62.984375 29 157.71875 1904.546875 186.71875 1841.5625
I3Q5_T5 1642.328125 188.5625 22.0625 29 188.5625 1664.390625 217.5625 1642.328125
I3Q5_T6 1664.390625 188.5625 56.703125 29 188.5625 1721.09375 217.5625 1664.390625
I3Q5_T7 1721.09375 188.5625 76.5625 29 188.5625 1797.65625 217.5625 1721.09375
I3Q5_T8 1797.65625 188.5625 75.21875 29 188.5625 1872.875 217.5625 1797.65625
I3Q5_T9 1872.875 188.5625 24.78125 29 188.5625 1897.65625 217.5625 1872.875
I3Q5_T10 1674.703125 219.40625 39.9375 29 219.40625 1714.640625 248.40625 1674.703125
I3Q5_T11 1714.640625 219.40625 150.65625 29 219.40625 1865.296875 248.40625 1714.640625
I3Q5A_T0 1699.203125 261.25 65.609375 25 261.25 1764.8125 286.25 1699.203125
I3Q5A_T1 1764.8125 261.25 52.78125 25 261.25 1817.59375 286.25 1764.8125
I3Q5A_T2 1817.59375 261.25 40.265625 25 261.25 1857.859375 286.25 1817.59375
I3Q5B_T0 1706.03125 291.234375 104.734375 25 291.234375 1810.765625 316.234375 1706.03125
I3Q5B_T1 1810.765625 291.234375 40.265625 25 291.234375 1851.03125 316.234375 1810.765625
I3Q5C_T0 1706.03125 321.21875 104.734375 25 321.21875 1810.765625 346.21875 1706.03125
I3Q5C_T1 1810.765625 321.21875 40.265625 25 321.21875 1851.03125 346.21875 1810.765625
I6Q1_T0 1645.5625 157.71875 60.625 29 157.71875 1706.1875 186.71875 1645.5625
I6Q1_T1 1706.1875 157.71875 21.625 29 157.71875 1727.8125 186.71875 1706.1875
I6Q1_T2 1727.8125 157.71875 40.40625 29 157.71875 1768.21875 186.71875 1727.8125
I6Q1_T3 1768.21875 157.71875 59.09375 29 157.71875 1827.3125 186.71875 1768.21875
I6Q1_T4 1827.3125 157.71875 26.703125 29 157.71875 1854.015625 186.71875 1827.3125
I6Q1_T5 1854.015625 157.71875 40.40625 29 157.71875 1894.421875 186.71875 1854.015625
I6Q1_T6 1696.984375 188.5625 146.03125 29 188.5625 1843.015625 217.5625 1696.984375
I6Q1A_T0 1681.578125 230.40625 104.6875 25 230.40625 1786.265625 255.40625 1681.578125
I6Q1A_T1 1786.265625 230.40625 22.8125 25 230.40625 1809.078125 255.40625 1786.265625
I6Q1A_T2 1809.078125 230.40625 66.40625 25 230.40625 1875.484375 255.40625 1809.078125
I6Q1A_T3 1657.609375 250.390625 75.1875 25 250.390625 1732.796875 275.390625 1657.609375
