---- Session started: Fri Feb 18 2022 14:15:40 GMT+0100 (Central European Standard Time) ----

id x y width height top right bottom left
I7Q2_T7 1151.828125 573.078125 71.484375 29 573.078125 1223.3125 602.078125 1151.828125
I7Q2A_T0 916.15625 614.921875 104.734375 25 614.921875 1020.890625 639.921875 916.15625
I7Q2B_T0 916.15625 644.90625 104.734375 25 644.90625 1020.890625 669.90625 916.15625
I7Q2C_T0 916.15625 674.890625 104.734375 25 674.890625 1020.890625 699.890625 916.15625
I7Q3_T0 569.484375 573.078125 28.453125 29 573.078125 597.9375 602.078125 569.484375
I7Q3_T1 597.9375 573.078125 65.71875 29 573.078125 663.65625 602.078125 597.9375
I7Q3_T2 663.65625 573.078125 68.859375 29 573.078125 732.515625 602.078125 663.65625
I7Q3_T3 732.515625 573.078125 52.40625 29 573.078125 784.921875 602.078125 732.515625
I7Q3_T4 784.921875 573.078125 21.625 29 573.078125 806.546875 602.078125 784.921875
I7Q3_T5 806.546875 573.078125 103.359375 29 573.078125 909.90625 602.078125 806.546875
I7Q3_T6 909.90625 573.078125 27.578125 29 573.078125 937.484375 602.078125 909.90625
I7Q3_T7 937.484375 573.078125 55.65625 29 573.078125 993.140625 602.078125 937.484375
I7Q3_T8 993.140625 573.078125 40.40625 29 573.078125 1033.546875 602.078125 993.140625
I7Q3_T9 1033.546875 573.078125 83.453125 29 573.078125 1117 602.078125 1033.546875
I7Q3_T10 1117 573.078125 55.3125 29 573.078125 1172.3125 602.078125 1117
I7Q3_T11 1172.3125 573.078125 26.703125 29 573.078125 1199.015625 602.078125 1172.3125
I7Q3_T12 1199.015625 573.078125 151.484375 29 573.078125 1350.5 602.078125 1199.015625
I7Q3A_T0 955.28125 614.921875 26.46875 25 614.921875 981.75 639.921875 955.28125
I7Q3B_T0 893.09375 644.90625 80.171875 25 644.90625 973.265625 669.90625 893.09375
I7Q3B_T1 973.265625 644.90625 70.671875 25 644.90625 1043.9375 669.90625 973.265625
I7Q3C_T0 942.140625 674.890625 52.765625 25 674.890625 994.90625 699.890625 942.140625
I7Q4_T0 658.65625 573.078125 70.359375 29 573.078125 729.015625 602.078125 658.65625
I7Q4_T1 729.015625 573.078125 52.40625 29 573.078125 781.421875 602.078125 729.015625
I7Q4_T2 781.421875 573.078125 44.53125 29 573.078125 825.953125 602.078125 781.421875
I7Q4_T3 825.953125 573.078125 40.40625 29 573.078125 866.359375 602.078125 825.953125
I7Q4_T4 866.359375 573.078125 76.375 29 573.078125 942.734375 602.078125 866.359375
I7Q4_T5 942.734375 573.078125 55.3125 29 573.078125 998.046875 602.078125 942.734375
I7Q4_T6 998.046875 573.078125 26.703125 29 573.078125 1024.75 602.078125 998.046875
I7Q4_T7 1024.75 573.078125 141.390625 29 573.078125 1166.140625 602.078125 1024.75
I7Q4_T8 1166.140625 573.078125 24.78125 29 573.078125 1190.921875 602.078125 1166.140625
I7Q4_T9 1190.921875 573.078125 70.40625 29 573.078125 1261.328125 602.078125 1190.921875
I7Q4A_T0 941.640625 614.921875 53.765625 25 614.921875 995.40625 639.921875 941.640625
I7Q4B_T0 945.578125 644.90625 45.890625 25 644.90625 991.46875 669.90625 945.578125
